Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor/m2;Valor Bruto;Tipo Agregado
Conjunto Comercial/Sala;Copacabana;0;0;0;130;3800.0;984.0;536.0;29.23;5320.0;Apartamento
Casa;Campo Grande;3;2;1;240;1700.0;0.0;136.0;7.08;;Casa
Apartamento;Ipanema;1;0;0;50;2000.0;520.0;23.0;40.0;2543.0;Apartamento
Apartamento;Copacabana;2;0;0;80;2000.0;1116.0;80.0;25.0;3196.0;Apartamento
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;29;900.0;495.0;0.0;31.03;;Apartamento
Apartamento;Freguesia (Jacarepaguá);4;2;1;128;3200.0;1020.0;250.0;25.0;4470.0;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;32;1900.0;323.0;0.0;59.38;;Apartamento
Apartamento;Copacabana;3;1;2;140;6500.0;2000.0;2100.0;46.43;10600.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;80;1700.0;1100.0;407.0;21.25;3207.0;Apartamento
Apartamento;Leblon;3;1;1;140;8500.0;1500.0;0.0;60.71;;Apartamento
Apartamento;Vicente de Carvalho;1;0;0;40;610.0;95.0;0.0;15.25;;Apartamento
Apartamento;Tijuca;2;1;0;91;1800.0;1011.0;52.0;19.78;2863.0;Apartamento
Apartamento;Tijuca;2;0;0;65;1800.0;580.0;87.0;27.69;2467.0;Apartamento
Apartamento;Engenho Novo;2;1;1;70;1200.0;800.0;260.0;17.14;2260.0;Apartamento
Apartamento;Barra da Tijuca;3;3;3;262;15000.0;2500.0;800.0;57.25;18300.0;Apartamento
Apartamento;Ipanema;4;1;2;120;5500.0;1890.0;0.0;45.83;;Apartamento
Apartamento;Cosmos;2;0;0;45;500.0;200.0;0.0;11.11;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;200;7000.0;3800.0;877.0;35.0;11677.0;Apartamento
Apartamento;Ipanema;3;2;1;163;8000.0;3400.0;640.0;49.08;12040.0;Apartamento
Apartamento;Cosme Velho;3;1;1;143;2800.0;1000.0;284.0;19.58;4084.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;233;6500.0;3100.0;0.0;27.9;;Apartamento
Casa;Cascadura;3;0;0;60;1200.0;0.0;0.0;20.0;;Casa
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;0;0;48;2200.0;900.0;0.0;45.83;;Apartamento
Apartamento;Tijuca;2;0;0;73;1000.0;380.0;61.0;13.7;1441.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;114;2800.0;1322.0;162.0;24.56;4284.0;Apartamento
Apartamento;Vila Isabel;2;0;0;80;1400.0;443.0;20.0;17.5;1863.0;Apartamento
Apartamento;Flamengo;6;2;4;553;11000.0;4817.0;1798.0;19.89;17615.0;Apartamento
Apartamento;Flamengo;4;0;1;290;9200.0;1800.0;700.0;31.72;11700.0;Apartamento
Apartamento;Ipanema;4;2;0;300;16000.0;2100.0;450.0;53.33;18550.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;4;0;46;2200.0;1171.0;312.0;47.83;3683.0;Apartamento
Casa;Jardim Guanabara;4;10;2;447;6500.0;0.0;2937.0;14.54;;Casa
Apartamento;Leblon;2;1;1;73;3000.0;1480.0;207.0;41.1;4687.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;85;2300.0;1500.0;232.0;27.06;4032.0;Apartamento
Conjunto Comercial/Sala;Madureira;0;0;0;30;650.0;506.0;30.0;21.67;1186.0;Apartamento
Conjunto Comercial/Sala;Tijuca;0;0;0;27;1000.0;410.0;123.0;37.04;1533.0;Apartamento
Apartamento;Botafogo;4;2;1;160;8000.0;2200.0;398.0;50.0;10598.0;Apartamento
Apartamento;Copacabana;3;0;0;180;4500.0;855.0;232.0;25.0;5587.0;Apartamento
Apartamento;Copacabana;3;1;1;100;2700.0;1000.0;216.0;27.0;3916.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;170;4500.0;2500.0;364.0;26.47;7364.0;Apartamento
Apartamento;Tijuca;2;1;0;61;1200.0;550.0;0.0;19.67;;Apartamento
Apartamento;Copacabana;3;0;0;117;2300.0;1222.0;0.0;19.66;;Apartamento
Apartamento;Copacabana;2;1;0;85;2200.0;917.0;129.0;25.88;3246.0;Apartamento
Apartamento;Cachambi;2;1;0;80;1150.0;600.0;0.0;14.38;;Apartamento
Casa;Campo Grande;1;0;0;30;430.0;0.0;0.0;14.33;;Casa
Conjunto Comercial/Sala;Centro;0;0;0;35;700.0;482.0;86.0;20.0;1268.0;Apartamento
Apartamento;Laranjeiras;1;0;0;30;1500.0;440.0;193.0;50.0;2133.0;Apartamento
Apartamento;Ipanema;3;1;1;160;6500.0;2000.0;500.0;40.62;9000.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;80;2800.0;1300.0;180.0;35.0;4280.0;Apartamento
Apartamento;Botafogo;2;1;1;74;3400.0;895.0;84.0;45.95;4379.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;100;800.0;2200.0;247.0;8.0;3247.0;Apartamento
Apartamento;Jardim Botânico;2;1;1;80;5300.0;804.0;104.0;66.25;6208.0;Apartamento
Conjunto Comercial/Sala;Botafogo;0;4;0;400;44000.0;11200.0;3200.0;110.0;58400.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;130;2200.0;1250.0;170.0;16.92;3620.0;Apartamento
Apartamento;Méier;2;1;0;80;1100.0;745.0;81.0;13.75;1926.0;Apartamento
Apartamento;Tijuca;2;1;0;65;1300.0;790.0;0.0;20.0;;Apartamento
Apartamento;Gávea;3;2;1;85;4700.0;1416.0;300.0;55.29;6416.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;219;23000.0;5938.0;1303.0;105.02;30241.0;Apartamento
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;495.0;42.0;8995.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;47;1008.0;1811.0;86.0;21.45;2905.0;Apartamento
Apartamento;Barra da Tijuca;1;1;1;71;2500.0;1100.0;0.0;35.21;;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1750.0;826.0;219.0;48.61;2795.0;Apartamento
Apartamento;Botafogo;3;2;1;170;4400.0;1950.0;364.0;25.88;6714.0;Apartamento
Conjunto Comercial/Sala;Ipanema;0;0;0;110;10800.0;3900.0;0.0;98.18;;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;3000.0;1450.0;230.0;30.0;4680.0;Apartamento
Apartamento;Rio Comprido;4;1;0;110;1650.0;500.0;0.0;15.0;;Apartamento
Apartamento;Ipanema;2;0;0;65;2500.0;849.0;0.0;38.46;;Apartamento
Conjunto Comercial/Sala;Copacabana;1;0;0;40;490.0;0.0;0.0;12.25;;Apartamento
Apartamento;Praça Seca;2;0;0;90;500.0;258.0;13.0;5.56;771.0;Apartamento
Conjunto Comercial/Sala;Campo Grande;0;0;0;27;1000.0;478.0;0.0;37.04;;Apartamento
Apartamento;Barra da Tijuca;3;3;2;315;6000.0;18134.0;1207.0;19.05;25341.0;Apartamento
Apartamento;Jacarepaguá;2;1;1;70;1550.0;360.0;27.0;22.14;1937.0;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;35;990.0;726.0;215.0;28.29;1931.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;75;4400.0;1697.0;382.0;58.67;6479.0;Apartamento
Apartamento;Copacabana;1;0;0;50;2000.0;430.0;0.0;40.0;;Apartamento
Apartamento;Leblon;4;1;0;104;4200.0;1250.0;355.0;40.38;5805.0;Apartamento
Apartamento;Leblon;4;2;2;205;17000.0;6000.0;7720.0;82.93;30720.0;Apartamento
Apartamento;Ipanema;3;1;1;127;7000.0;1056.0;295.0;55.12;8351.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;4;0;470;42353.0;10824.0;0.0;90.11;;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;100;2000.0;850.0;150.0;20.0;3000.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;140;5000.0;2330.0;703.0;35.71;8033.0;Apartamento
Casa;Recreio dos Bandeirantes;4;2;4;587;9000.0;850.0;1268.0;15.33;11118.0;Casa
Apartamento;São Conrado;2;3;2;240;7500.0;3200.0;1180.0;31.25;11880.0;Apartamento
Apartamento;Ipanema;4;3;2;240;10500.0;3800.0;0.0;43.75;;Apartamento
Apartamento;Barra da Tijuca;3;1;1;100;3200.0;1250.0;150.0;32.0;4600.0;Apartamento
Apartamento;Copacabana;3;1;0;200;6500.0;1500.0;460.0;32.5;8460.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;29;900.0;378.0;135.0;31.03;1413.0;Apartamento
Quitinete;Botafogo;1;0;0;25;1200.0;380.0;30.0;48.0;1610.0;Apartamento
Apartamento;São Conrado;2;1;1;79;2200.0;1040.0;0.0;27.85;;Apartamento
Apartamento;Laranjeiras;1;1;0;41;1500.0;740.0;24.0;36.59;2264.0;Apartamento
Quitinete;Tijuca;1;0;0;30;1300.0;480.0;0.0;43.33;;Apartamento
Casa de Condomínio;Barra da Tijuca;4;0;2;385;6490.0;1150.0;750.0;16.86;8390.0;Casa
Apartamento;Barra da Tijuca;2;1;1;70;2800.0;1450.0;240.0;40.0;4490.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;2;180;3800.0;1200.0;300.0;21.11;5300.0;Apartamento
Apartamento;Lagoa;2;1;1;80;3100.0;900.0;170.0;38.75;4170.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;100;3300.0;1250.0;300.0;33.0;4850.0;Apartamento
Apartamento;Ipanema;3;3;3;175;9000.0;3000.0;650.0;51.43;12650.0;Apartamento
Casa;Jardim Botânico;4;3;4;300;20000.0;0.0;1254.0;66.67;;Casa
Casa;Catete;3;1;0;111;3200.0;340.0;87.0;28.83;3627.0;Casa
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;350.0;735.0;0.0;15.91;;Apartamento
Apartamento;Ipanema;2;0;0;130;7500.0;1300.0;0.0;57.69;;Apartamento
Quitinete;Catete;1;0;0;24;1400.0;317.0;0.0;58.33;;Apartamento
Apartamento;Pechincha;2;1;0;46;800.0;240.0;0.0;17.39;;Apartamento
Apartamento;Barra da Tijuca;1;1;0;64;1800.0;1135.0;1314.0;28.12;4249.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;27;1100.0;680.0;125.0;40.74;1905.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;3;140;2900.0;570.0;0.0;20.71;;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;600.0;851.0;112.0;27.27;1563.0;Apartamento
Casa;Vila da Penha;3;1;1;80;1510.0;0.0;0.0;18.88;;Casa
Apartamento;Tijuca;3;1;0;100;1800.0;788.0;126.0;18.0;2714.0;Apartamento
Conjunto Comercial/Sala;Glória;0;0;0;106;700.0;1404.0;466.0;6.6;2570.0;Apartamento
Conjunto Comercial/Sala;São Cristóvão;0;1;0;40;750.0;470.0;0.0;18.75;;Apartamento
Apartamento;Vila Isabel;2;0;0;63;1100.0;650.0;20.0;17.46;1770.0;Apartamento
Apartamento;Leblon;1;0;1;32;1500.0;715.0;120.0;46.88;2335.0;Apartamento
Apartamento;Copacabana;3;2;1;113;4000.0;1186.0;311.0;35.4;5497.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;63;1800.0;1400.0;86.0;28.57;3286.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;190;3500.0;1100.0;0.0;18.42;;Apartamento
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;4900.0;42.0;13400.0;Apartamento
Apartamento;Flamengo;3;1;1;250;10000.0;970.0;0.0;40.0;;Apartamento
Apartamento;Leblon;3;1;0;98;4000.0;1243.0;174.0;40.82;5417.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;37;1500.0;1437.0;287.0;40.54;3224.0;Apartamento
Quitinete;Copacabana;1;0;0;30;1350.0;387.0;29.0;45.0;1766.0;Apartamento
Quitinete;Fátima;0;0;0;38;1290.0;300.0;0.0;33.95;;Apartamento
Apartamento;Leme;2;0;0;75;4130.0;705.0;120.0;55.07;4955.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1000.0;729.0;0.0;33.33;;Apartamento
Apartamento;Ipanema;3;1;1;130;5600.0;1870.0;0.0;43.08;;Apartamento
Quitinete;Centro;1;0;0;35;1400.0;365.0;182.0;40.0;1947.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;68;1400.0;800.0;0.0;20.59;;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;103;2000.0;1150.0;180.0;19.42;3330.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;108;3500.0;1765.0;6900.0;32.41;12165.0;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;4;869;23000.0;2215.0;2380.0;26.47;27595.0;Casa
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;63;3000.0;1400.0;0.0;47.62;;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;5000.0;2350.0;350.0;62.5;7700.0;Apartamento
Quitinete;Centro;0;0;0;28;1000.0;400.0;26.0;35.71;1426.0;Apartamento
Apartamento;Copacabana;2;0;0;75;2200.0;811.0;197.0;29.33;3208.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;37;2000.0;820.0;120.0;54.05;2940.0;Apartamento
Apartamento;Ipanema;4;5;4;370;25000.0;7600.0;2700.0;67.57;35300.0;Apartamento
Apartamento;Copacabana;3;0;1;120;3200.0;1250.0;200.0;26.67;4650.0;Apartamento
Apartamento;Ipanema;1;1;0;40;2300.0;650.0;26.0;57.5;2976.0;Apartamento
Apartamento;Lagoa;3;2;3;125;4800.0;1900.0;590.0;38.4;7290.0;Apartamento
Casa;Anchieta;2;1;0;80;700.0;0.0;0.0;8.75;;Casa
Apartamento;Jardim Botânico;2;2;1;85;3500.0;1630.0;196.0;41.18;5326.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;32;700.0;815.0;56.0;21.88;1571.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1500.0;600.0;90.0;21.43;2190.0;Apartamento
Casa;Recreio dos Bandeirantes;4;3;4;324;10000.0;675.0;621.0;30.86;11296.0;Casa
Apartamento;Copacabana;1;0;0;32;1500.0;484.0;25.0;46.88;2009.0;Apartamento
Casa de Condomínio;Glória;4;3;2;600;20000.0;0.0;979.0;33.33;;Casa
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;0;0;23;900.0;550.0;112.0;39.13;1562.0;Apartamento
Conjunto Comercial/Sala;Botafogo;0;4;0;460;35000.0;11600.0;3600.0;76.09;50200.0;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;35;1500.0;100.0;115.0;42.86;1715.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;160;2100.0;1647.0;196.0;13.12;3943.0;Apartamento
Conjunto Comercial/Sala;Centro;0;3;0;700;80500.0;16800.0;49000.0;115.0;146300.0;Apartamento
Apartamento;Leblon;2;0;1;65;3750.0;1240.0;1144.0;57.69;6134.0;Apartamento
Apartamento;Pechincha;2;1;1;60;1500.0;440.0;0.0;25.0;;Apartamento
Apartamento;Copacabana;3;0;1;110;4000.0;1400.0;200.0;36.36;5600.0;Apartamento
Apartamento;Ipanema;1;1;0;54;3400.0;750.0;197.0;62.96;4347.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;178;8280.0;3382.0;0.0;46.52;;Apartamento
Apartamento;Ipanema;3;0;0;85;2500.0;1960.0;171.0;29.41;4631.0;Apartamento
Apartamento;Copacabana;2;0;1;110;3000.0;1000.0;20.0;27.27;4020.0;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;3;251;4000.0;1034.0;0.0;15.94;;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;35;700.0;873.0;0.0;20.0;;Apartamento
Apartamento;Tijuca;3;1;1;94;3300.0;1190.0;240.0;35.11;4730.0;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;42;1500.0;647.0;279.0;35.71;2426.0;Apartamento
Casa;Santa Teresa;2;0;0;100;1650.0;0.0;35.0;16.5;;Casa
Conjunto Comercial/Sala;Centro;0;2;0;107;8025.0;2582.0;0.0;75.0;;Apartamento
Apartamento;Tijuca;3;1;0;100;1700.0;950.0;152.0;17.0;2802.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;1;100;2350.0;460.0;170.0;23.5;2980.0;Apartamento
Apartamento;Ipanema;3;1;0;120;3500.0;1400.0;342.0;29.17;5242.0;Apartamento
Conjunto Comercial/Sala;Copacabana;0;1;0;30;1200.0;540.0;0.0;40.0;;Apartamento
Apartamento;Vila Isabel;2;0;0;71;1500.0;100.0;0.0;21.13;;Apartamento
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;25;1100.0;399.0;92.0;44.0;1591.0;Apartamento
Apartamento;Copacabana;2;1;1;98;3700.0;1348.0;329.0;37.76;5377.0;Apartamento
Apartamento;Taquara;2;1;0;55;1000.0;450.0;0.0;18.18;;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;3;190;4500.0;854.0;503.0;23.68;5857.0;Apartamento
Apartamento;Ipanema;2;1;2;85;10000.0;3687.0;375.0;117.65;14062.0;Apartamento
Apartamento;Lagoa;4;4;2;489;12500.0;2860.0;550.0;25.56;15910.0;Apartamento
Apartamento;Ipanema;3;1;0;112;3800.0;800.0;0.0;33.93;;Apartamento
Apartamento;Barra da Tijuca;2;1;1;77;2800.0;1300.0;1300.0;36.36;5400.0;Apartamento
Apartamento;Botafogo;2;1;1;90;3000.0;1015.0;170.0;33.33;4185.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;88;2900.0;2200.0;0.0;32.95;;Apartamento
Apartamento;Leblon;2;0;0;80;3600.0;500.0;120.0;45.0;4220.0;Apartamento
Apartamento;Leblon;3;1;2;220;10500.0;1200.0;490.0;47.73;12190.0;Apartamento
Conjunto Comercial/Sala;Pechincha;0;1;0;60;2000.0;0.0;0.0;33.33;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;35;1000.0;477.0;88.0;28.57;1565.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;126;3500.0;1300.0;120.0;27.78;4920.0;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;22;1100.0;260.0;129.0;50.0;1489.0;Apartamento
Apartamento;Tijuca;3;0;2;78;2300.0;661.0;0.0;29.49;;Apartamento
Apartamento;Gávea;2;1;0;80;3000.0;984.0;162.0;37.5;4146.0;Apartamento
Apartamento;Copacabana;3;0;0;160;8000.0;500.0;150.0;50.0;8650.0;Apartamento
Apartamento;Copacabana;1;1;0;53;1700.0;600.0;0.0;32.08;;Apartamento
Casa;Vila Valqueire;2;2;0;80;1100.0;0.0;13.0;13.75;;Casa
Apartamento;Copacabana;2;1;1;84;5500.0;850.0;99.0;65.48;6449.0;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;30;1350.0;541.0;185.0;45.0;2076.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;77;3000.0;1300.0;0.0;38.96;;Apartamento
Apartamento;Barra da Tijuca;4;3;2;220;6500.0;3000.0;0.0;29.55;;Apartamento
Apartamento;Copacabana;3;1;0;140;3700.0;1347.0;329.0;26.43;5376.0;Apartamento
Apartamento;Centro;1;0;0;21;750.0;269.0;24.0;35.71;1043.0;Apartamento
Apartamento;Del Castilho;2;1;1;51;1500.0;393.0;30.0;29.41;1923.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;81;2100.0;775.0;1431.0;25.93;4306.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;499.0;796.0;112.0;22.68;1407.0;Apartamento
Apartamento;Botafogo;3;0;1;110;3800.0;887.0;195.0;34.55;4882.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;20;1500.0;580.0;1100.0;75.0;3180.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;80;2100.0;945.0;99.0;26.25;3144.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;72;3000.0;1414.0;274.0;41.67;4688.0;Apartamento
Conjunto Comercial/Sala;Pechincha;0;1;0;20;750.0;370.0;105.0;37.5;1225.0;Apartamento
Apartamento;Botafogo;2;1;0;64;3500.0;917.0;152.0;54.69;4569.0;Apartamento
Apartamento;Vila Kosmos;2;0;0;54;850.0;80.0;0.0;15.74;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;210;15000.0;4700.0;774.0;71.43;20474.0;Apartamento
Apartamento;Copacabana;2;1;1;93;3700.0;830.0;200.0;39.78;4730.0;Apartamento
Apartamento;Jardim Guanabara;2;1;1;80;2000.0;550.0;140.0;25.0;2690.0;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;40;700.0;500.0;248.0;17.5;1448.0;Apartamento
Apartamento;Barra da Tijuca;3;3;2;170;3900.0;2000.0;5000.0;22.94;10900.0;Apartamento
Apartamento;Leblon;3;2;1;118;7500.0;1537.0;430.0;63.56;9467.0;Apartamento
Conjunto Comercial/Sala;Taquara;0;3;0;18;700.0;332.0;56.0;38.89;1088.0;Apartamento
Apartamento;Copacabana;3;1;2;150;8000.0;1200.0;340.0;53.33;9540.0;Apartamento
Apartamento;Flamengo;3;2;1;440;12000.0;4500.0;1100.0;27.27;17600.0;Apartamento
Apartamento;Todos os Santos;2;1;0;72;1200.0;737.0;76.0;16.67;2013.0;Apartamento
Conjunto Comercial/Sala;Tijuca;0;0;0;53;1200.0;735.0;0.0;22.64;;Apartamento
Casa;Barra da Tijuca;6;3;3;600;5900.0;1000.0;1200.0;9.83;8100.0;Casa
Apartamento;Barra da Tijuca;4;2;2;105;3000.0;700.0;0.0;28.57;;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;147;5500.0;1125.0;13489.0;37.41;20114.0;Apartamento
Apartamento;Estácio;1;1;0;36;750.0;342.0;0.0;20.83;;Apartamento
Casa;Campo Grande;2;1;0;70;1200.0;0.0;0.0;17.14;;Casa
Conjunto Comercial/Sala;Ipanema;0;4;0;200;30000.0;7700.0;0.0;150.0;;Apartamento
Apartamento;Flamengo;1;0;1;52;1600.0;520.0;60.0;30.77;2180.0;Apartamento
Apartamento;Ipanema;4;2;1;219;9500.0;3700.0;0.0;43.38;;Apartamento
Apartamento;Tijuca;2;1;1;82;2000.0;967.0;0.0;24.39;;Apartamento
Conjunto Comercial/Sala;Botafogo;0;4;0;275;26185.0;10436.0;0.0;95.22;;Apartamento
Apartamento;Flamengo;3;1;0;100;3500.0;785.0;116.0;35.0;4401.0;Apartamento
Apartamento;Copacabana;2;0;0;45;1700.0;668.0;76.0;37.78;2444.0;Apartamento
Apartamento;Botafogo;1;1;0;60;2250.0;580.0;129.0;37.5;2959.0;Apartamento
Apartamento;Braz de Pina;2;0;0;40;990.0;374.0;0.0;24.75;;Apartamento
Apartamento;Ipanema;3;2;1;115;6300.0;2200.0;387.0;54.78;8887.0;Apartamento
Conjunto Comercial/Sala;Abolição;0;0;0;70;2990.0;0.0;196.0;42.71;;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;6;0;255;19860.0;5601.0;1374.0;77.88;26835.0;Apartamento
Apartamento;Copacabana;3;0;0;132;2700.0;816.0;196.0;20.45;3712.0;Apartamento
Apartamento;Urca;2;0;0;44;2300.0;420.0;29.0;52.27;2749.0;Apartamento
Apartamento;Grajaú;2;1;1;82;1600.0;1039.0;0.0;19.51;;Apartamento
Apartamento;Irajá;2;1;0;75;1000.0;200.0;0.0;13.33;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;81;1500.0;741.0;0.0;18.52;;Apartamento
Apartamento;Barra da Tijuca;4;2;2;170;7500.0;1946.0;998.0;44.12;10444.0;Apartamento
Apartamento;Laranjeiras;3;1;0;125;2900.0;1362.0;206.0;23.2;4468.0;Apartamento
Apartamento;Botafogo;1;1;0;59;2500.0;672.0;130.0;42.37;3302.0;Apartamento
Apartamento;Leme;2;0;1;107;2600.0;909.0;196.0;24.3;3705.0;Apartamento
Apartamento;Tijuca;3;2;1;125;2800.0;1570.0;211.0;22.4;4581.0;Apartamento
Casa de Condomínio;Vargem Pequena;3;2;1;220;2600.0;500.0;600.0;11.82;3700.0;Casa
Apartamento;Campo Grande;3;2;1;150;1900.0;900.0;200.0;12.67;3000.0;Apartamento
Apartamento;Cachambi;2;1;0;60;1200.0;516.0;0.0;20.0;;Apartamento
Apartamento;Leme;2;1;1;77;3000.0;1200.0;1362.0;38.96;5562.0;Apartamento
Apartamento;Botafogo;2;1;1;90;2500.0;1080.0;187.0;27.78;3767.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;137;1800.0;869.0;265.0;13.14;2934.0;Apartamento
Apartamento;Vargem Grande;2;1;1;66;1000.0;479.0;27.0;15.15;1506.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;160;5000.0;240.0;490.0;31.25;5730.0;Apartamento
Apartamento;Laranjeiras;2;0;0;65;2300.0;690.0;0.0;35.38;;Apartamento
Apartamento;Península;4;2;2;140;4900.0;1800.0;292.0;35.0;6992.0;Apartamento
Apartamento;Ipanema;3;1;1;70;7900.0;1650.0;0.0;112.86;;Apartamento
Apartamento;Grajaú;1;1;0;50;1100.0;500.0;25.0;22.0;1625.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;225;9450.0;1354.0;765.0;42.0;11569.0;Apartamento
Quitinete;Copacabana;1;0;0;35;1100.0;500.0;0.0;31.43;;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;53;2500.0;878.0;178.0;47.17;3556.0;Apartamento
Apartamento;Recreio dos Bandeirantes;1;1;1;54;1650.0;1150.0;380.0;30.56;3180.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;6;0;222;13000.0;8268.0;16036.0;58.56;37304.0;Apartamento
Apartamento;Pechincha;2;1;1;70;1200.0;524.0;0.0;17.14;;Apartamento
Casa;Jardim Botânico;5;4;4;845;35000.0;0.0;16422.0;41.42;;Casa
Casa;Recreio dos Bandeirantes;4;3;1;633;6000.0;0.0;2700.0;9.48;;Casa
Apartamento;Praça Seca;2;1;0;60;800.0;180.0;15.0;13.33;995.0;Apartamento
Apartamento;Laranjeiras;3;2;1;180;5800.0;1800.0;170.0;32.22;7770.0;Apartamento
Conjunto Comercial/Sala;Campo Grande;0;1;0;23;500.0;300.0;25.0;21.74;825.0;Apartamento
Apartamento;Ipanema;3;1;1;114;3500.0;1500.0;354.0;30.7;5354.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;354;25000.0;7150.0;2485.0;70.62;34635.0;Apartamento
Apartamento;Ipanema;3;1;2;250;10000.0;2000.0;850.0;40.0;12850.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;238;4000.0;4304.0;1090.0;16.81;9394.0;Apartamento
Apartamento;Barra da Tijuca;4;3;3;550;24000.0;8000.0;2000.0;43.64;34000.0;Apartamento
Apartamento;Barra da Tijuca;4;0;2;179;8900.0;2529.0;406.0;49.72;11835.0;Apartamento
Apartamento;Méier;2;0;0;67;750.0;378.0;14.0;11.19;1142.0;Apartamento
Apartamento;Jardim Botânico;2;1;0;66;2500.0;1200.0;200.0;37.88;3900.0;Apartamento
Apartamento;Ipanema;2;0;0;80;4000.0;1000.0;280.0;50.0;5280.0;Apartamento
Apartamento;Laranjeiras;3;1;1;130;3500.0;1600.0;0.0;26.92;;Apartamento
